,apple,positive,126415614616154112
5010,twitter,irrelevant,126877737410502659
5011,twitter,irrelevant,126877693563244544
5012,twitter,irrelevant,126877625867190273
5013,twitter,irrelevant,126877589955543040
5014,twitter,irrelevant,126877547899269120
5015,twitter,irrelevant,126877547878289408
5016,twitter,irrelevant,126877547710521344
5017,twitter,irrelevant,126877547576311808
5018,twitter,irrelevant,126877547244945408
5019,twitter,irrelevant,126877540928331777
5020,twitter,irrelevant,126877498981089280
5021,twitter,irrelevant,126877457675595776
5022,twitter,irrelevant,126877421919141889
5023,twitter,irrelevant,126877358740344832
5024,twitter,irrelevant,126877288418639872
5025,twitter,irrelevant,126877230587576320
5026,twitter,irrelevant,126877113348403201
5027,twitter,irrelevant,126876910788673536
5028,twitter,irrelevant,126876805134159872
5029,twitter,irrelevant,126876741913415681
5030,twitter,irrelevant,126876728206438400
5031,twitter,irrelevant,126876695989985280
5032,twitter,irrelevant,126876651551338496
5033,twitter,irrelevant,126876632874106881
5034,twitter,irrelevant,126876630491729920
5035,twitter,irrelevant,126876586170523648
5036,twitter,irrelevant,126876547025084416
5037,twitter,irrelevant,126876538653245440
5038,twitter,irrelevant,126876463965278208
5039,twitter,irrelevant,126876452326080512
5040,twitter,irrelevant,126876390388793344
5041,twitter,irrelevant,126876299556962305
5042,twitter,irrelevant,126876220460761088
5043,twitter,irrelevant,126876206003003392
5044,twitter,irrelevant,126876188294643712
5045,twitter,irrelevant,126876082593992704
5046,twitter,irrelevant,126876080538787841
5047,twitter,irrelevant,126876073337159680
5048,twitter,irrelevant,126876037689774080
5049,twitter,irrelevant,126875903266529281
5050,twitter,irrelevant,126875893481209858
5051,twitter,irrelevant,126875748484124672
5052,twitter,irrelevant,126875741869719552
5053,twitter,irrelevant,126875719912538112
5054,twitter,irrelevant,126875637720940544
5055,twitter,irrelevant,126875605395456001
5056,twitter,irrelevant,126875567168561152
5057,twitter,irrelevant,126875553314783232
5058,twitter,irrelevant,126875508662210560
5059,twitter,irrelevant,126875401887821825
5060,twitter,irrelevant,126875254437056512
5061,twitter,irrelevant,126875239438229504
5062,twitter,irrelevant,126875209897750528
5063,twitter,irrelevant,126875201072922624
5064,twitter,irrelevant,126875171008163840
5065,twitter,irrelevant,126875123457331200
5066,twitter,irrelevant,126875039621578752
5067,twitter,irrelevant,126875034135433216
5068,twitter,irrelevant,126875031983759360
5069,twitter,irrelevant,126875028359888896
5070,twitter,irrelevant,126875011221946368
5071,twitter,irrelevant,126874994180497408
5072,twitter,irrelevant,126874967433428992
5073,twitter,irrelevant,126874894943260674
5074,twitter,irrelevant,126874749321216000
5075,twitter,irrelevant,126874719772356608
5076,twitter,irrelevant,126874707780841472
5077,twitter,irrelevant,126874706119888896
5078,twitter,irrelevant,126874654055989248
5079,twitter,irrelevant,126874645587701760
5080,twitter,irrelevant,126874549550714880
5081,twitter,irrelevant,126874482798370816
5082,twitter,irrelevant,126874479291924480
5083,twitter,irrelevant,126874451500474368
5084,twitter,irrelevant,126874366775525377
5085,twitter,irrelevant,126874348110888960
5086,twitter,irrelevant,126874313423994880
5087,twitter,irrelevant,126874273280303104
5088,twitter,irrelevant,126874268779810817
5089,twitter,irrelevant,126874226450903041
5090,twitter,irrelevant,126874165105008640
5091,twitter,irrelevant,126874164039659520
5092,twitter,irrelevant,126874157840474113
5093,twitter,irrelevant,126874145408561152
5094,twitter,irrelevant,126874136017518593
5095,twitter,irrelevant,126874079239217153
5096,twitter,irrelevant,126874040261545985
5097,twitter,irrelevant,126874002084990976
5098,twitter,irrelevant,126873944501399552
5099,twitter,irrelevant,126873912515624960
5100,twitter,irrelevant,126873902499635200
5101,twitter,irrelevant,126873886938763264
5102,twitter,irrelevant,126873874909507584
5103,twitter,irrelevant,126873816319262721
5104,twitter,irrelevant,126873785512116225
5105,twitter,irrelevant,126873756437200896
5106,twitter,irrelevant,126873660442148865
5107,twitter,irrelevant,126873649725718528
5108,twitter,irrelevant,126873596080558082
5109,twitter,irrelevant,126873574895140864
5110,twitter,irrelevant,126873447912587264
5111,twitter,irrelevant,126873417126383616
5112,twitter,irrelevant,126873407487881217
5113,twitter,irrelevant,126873260385239040
5114,twitter,irrelevant,126873138079346688
5115,twitter,irrelevant,126873037982281729
5116,twitter,irrelevant,126873004494954496
5117,twitter,irrelevant,126872948022849536
5118,twitter,irrelevant,126872939638439936
5119,twitter,irrelevant,126872936568201216
5120,twitter,irrelevant,126872919480610816
5121,twitter,irrelevant,126872906738319360
5122,twitter,irrelevant,126872886232363008
5123,twitter,irrelevant,126872881417293824
5124,twitter,irrelevant,126872771929182209
5125,twitter,irrelevant,126872763221819392
5126,twitter,irrelevant,126872615380987905
5127,twitter,irrelevant,126872483394621440
5128,twitter,irrelevant,126872365211725824
5129,twitter,irrelevant,126872362007277568
5130,twitter,irrelevant,126872361462005760
5131,twitter,irrelevant,126872326095638528
5132,twitter,irrelevant,126872241693667328
5133,twitter,irrelevant,126872218025213952
5134,twitter,irrelevant,126872199620591617
5135,twitter,irrelevant,126872143593095168
5136,twitter,irrelevant,126872127986073600
5137,twitter,irrelevant,126872084679892993
5138,twitter,irrelevant,126872039138131968
5139,twitter,irrelevant,126872023552102400
5140,twitter,irrelevant,126871950185345024
5141,twitter,irrelevant,126871942799175682
5142,twitter,irrelevant,126871914579898369
5143,twitter,irrelevant,126871909177626626
5144,twitter,irrelevant,126871907302785024
5145,twitter,irrelevant,126871890890461184
5146,twitter,irrelevant,126871890320035841
5147,twitter,irrelevant,126871852185436160
5148,twitter,irrelevant,126871831583002625
5149,twitter,irrelevant,126871719557341184
5150,twitter,irrelevant,126871696887132160
5151,twitter,irrelevant,126871658991599616
5152,twitter,irrelevant,126871512195145729
5153,twitter,irrelevant,126871511305961473
5154,twitter,irrelevant,126871498832097280
5155,twitter,irrelevant,126871426107047936
5156,twitter,irrelevant,126871400500834304
5157,twitter,irrelevant,126871372109594624
5158,twitter,irrelevant,126871277813239808
5159,twitter,irrelevant,126871263250620416
5160,twitter,irrelevant,126871213732671488
5161,twitter,irrelevant,126871199362990081
5162,twitter,irrelevant,126871111416819712
5163,twitter,irrelevant,126871089929392128
5164,twitter,irrelevant,126871084950749184
5165,twitter,irrelevant,126870987559026688
5166,twitter,irrelevant,126870943330091008
5167,twitter,irrelevant,126870919590330369
5168,twitter,irrelevant,126870916729810944
5169,twitter,irrelevant,126870873176150017
5170,twitter,irrelevant,126870813839335424
5171,twitter,irrelevant,126870802837680128
5172,twitter,irrelevant,126870727617024000
5173,twitter,irrelevant,126870682767343617
5174,twitter,irrelevant,126870669492359169
5175,twitter,irrelevant,126870663758757888
5176,twitter,irrelevant,126870566916456448
5177,twitter,irrelevant,126870498452832256
5178,twitter,irrelevant,126870493402898434
5179,twitter,irrelevant,126870445659131904
5180,twitter,irrelevant,126870402910797826
5181,twitter,irrelevant,126870391774908416
5182,twitter,irrelevant,126870381867966465
5183,twitter,irrelevant,126870318764662784
5184,twitter,irrelevant,126870301471551489
5185,twitter,irrelevant,126870289861718016
5186,twitter,irrelevant,126870079798378497
5187,twitter,irrelevant,126870058050912256
5188,twitter,irrelevant,126870004766478336
5189,twitter,irrelevant,126869995610324993
5190,twitter,irrelevant,126869990535217152
5191,twitter,irrelevant,126869983769788417
5192,twitter,irrelevant,126869957085634560
5193,twitter,irrelevant,126869921996091392
5194,twitter,irrelevant,126869901922152448
5195,twitter,irrelevant,126869798419300352
5196,twitter,irrelevant,126869762763522049
5197,twitter,irrelevant,126869705620332544
5198,twitter,irrelevant,126869683449233408
5199,twitter,irrelevant,126869567061495808
5200,twitter,irrelevant,126869527416938496
5201,twitter,irrelevant,126869515983257600
5202,twitter,irrelevant,126869499046670336
5203,twitter,irrelevant,126869440276078592
5204,twitter,irrelevant,126869422857142272
5205,twitter,irrelevant,126869344851472384
5206,twitter,irrelevant,126869327222804480
5207,twitter,irrelevant,126869308029669376
5208,twitter,irrelevant,126869231693348865
5209,twitter,irrelevant,126869213980786688
5210,twitter,irrelevant,126869163250679810
5211,twitter,irrelevant,126869159341604866
5212,twitter,irrelevant,126869146045644800
5213,twitter,irrelevant,126869110901575680
5214,twitter,irrelevant,126869094610907136
5215,twitter,irrelevant,126869070292320256
5216,twitter,irrelevant,126869031180451840
5217,twitter,irrelevant,126869021969756161
5218,twitter,irrelevant,126868980664250369
5219,twitter,irrelevant,126868924590600192
5220,twitter,irrelevant,126868846517817344
5221,twitter,irrelevant,126868773562089472
5222,twitter,irrelevant,126868680003960833
5223,twitter,irrelevant,126868673213378560
5224,twitter,irrelevant,126868623645089792
5225,twitter,irrelevant,126868612408553472
5226,twitter,irrelevant,126868611922010112
5227,twitter,irrelevant,126868601721462784
5228,twitter,irrelevant,126868586882007041
5229,twitter,irrelevant,126868539784183808
5230,twitter,irrelevant,126868539641577472
5231,twitter,irrelevant,126868472515928064
5232,twitter,irrelevant,126868462336348162
5233,twitter,irrelevant,126868364927827968
5234,twitter,irrelevant,126868357625548800
5235,twitter,irrelevant,126868352835661824
5236,twitter,irrelevant,126868349396324352
5237,twitter,irrelevant,126868328659693568
5238,twitter,irrelevant,126868322431143937
5239,twitter,irrelevant,126868256479920128
5240,twitter,irrelevant,126868229409865728
5241,twitter,irrelevant,126868208924884993
5242,twitter,irrelevant,126868204881580032
5243,twitter,irrelevant,126868198032281600
5244,twitter,irrelevant,126868196295843840
5245,twitter,irrelevant,126868167921373185
5246,twitter,irrelevant,126868148879241216
5247,twitter,irrelevant,126868137827250176
5248,twitter,irrelevant,126868136531197952
5249,twitter,irrelevant,126867955844788225
5250,twitter,irrelevant,126867858461433857
5251,twitter,irrelevant,126867818242248704
5252,twitter,irrelevant,126867784494891008
5253,twitter,irrelevant,126867765343686656
5254,twitter,irrelevant,126867764282540032
5255,twitter,irrelevant,126867734490382336
5256,twitter,irrelevant,126867715947368449
5257,twitter,irrelevant,126867611546943490
5258,twitter,irrelevant,126867510288072705
5259,twitter,irrelevant,126867253609234433
5260,twitter,irrelevant,126867181358170112
5261,twitter,irrelevant,126867170742374400
5262,twitter,irrelevant,126867149775044608
5263,twitter,irrelevant,126867019646771201
5264,twitter,irrelevant,126867015620239360
5265,twitter,irrelevant,126867000030007296
5266,twitter,irrelevant,126866948909842432
5267,twitter,irrelevant,126866905096130560
5268,twitter,irrelevant,126866882979573760
5269,twitter,irrelevant,126866835449708544
5270,twitter,irrelevant,126866833537110016
5271,twitter,irrelevant,126866827715420160
5272,twitter,irrelevant,126866789962498048
5273,twitter,irrelevant,126866773705375744
5274,twitter,irrelevant,126866759792852992
5275,twitter,irrelevant,126866701877903361
5276,twitter,irrelevant,126866689236283392
5277,twitter,irrelevant,126866515122331648
5278,twitter,irrelevant,126866508818296832
5279,twitter,irrelevant,126866474806673408
5280,twitter,irrelevant,126866454845984768
5281,twitter,irrelevant,126866426521849857
5282,twitter,irrelevant,126866385757417472
5283,twitter,irrelevant,126866312130609152
5284,twitter,irrelevant,126866267998134272
5285,twitter,irrelevant,126866222355722240
5286,twitter,irrelevant,126866176889454592
5287,twitter,irrelevant,126866076016447489
5288,twitter,irrelevant,126866058337460224
5289,twitter,irrelevant,126866027316383744
5290,twitter,irrelevant,126866021402427392
5291,twitter,irrelevant,126865987365634048
5292,twitter,irrelevant,126865977970401280
5293,twitter,irrelevant,126865966624813057
5294,twitter,irrelevant,126865936115445761
5295,twitter,irrelevant,126865932806139904
5296,twitter,irrelevant,126865890665967618
5297,twitter,irrelevant,126865868599726080
5298,twitter,irrelevant,126865864086667264
5299,twitter,irrelevant,126865777423941633
5300,twitter,irrelevant,126865704380153856
5301,twitter,irrelevant,126865703969099776
5302,twitter,irrelevant,126865661602447362
5303,twitter,irrelevant,126865633869709312
5304,twitter,irrelevant,126865576093171712
5305,twitter,irrelevant,126865573228445696
5306,twitter,irrelevant,126865566236553216
5307,twitter,irrelevant,126865487584968704
5308,twitter,irrelevant,126865416671862785
5309,twitter,irrelevant,126865410598502400
5310,twitter,irrelevant,126865389861871617
5311,twitter,irrelevant,126865304277090304
5312,twitter,irrelevant,126865296463118337
5313,twitter,irrelevant,126865215492071424
5314,twitter,irrelevant,126865127977918464
5315,twitter,irrelevant,126865092565417984
5316,twitter,irrelevant,126865045949919233
5317,twitter,irrelevant,126865038676987904
5318,twitter,irrelevant,126865014215802880
5319,twitter,irrelevant,126864993760182272
5320,twitter,irrelevant,126864955285831680
5321,twitter,irrelevant,126864954140803072
5322,twitter,irrelevant,126864917566455809
5323,twitter,irrelevant,126864908582260736
5324,twitter,irrelevant,126864848649846784
5325,twitter,irrelevant,126864847399944192
5326,twitter,irrelevant,126864712766980096
5327,twitter,irrelevant,126864692470751232
5328,twitter,irrelevant,126864673416032256
5329,twitter,irrelevant,126864623252144128
5330,twitter,irrelevant,126864485943214080
5331,twitter,irrelevant,126864460957749248
5332,twitter,irrelevant,126864441999507456
5333,twitter,irrelevant,126864344125419520
5334,twitter,irrelevant,126864341071962112
5335,twitter,irrelevant,126864316120047617
5336,twitter,irrelevant,126864259027181568
5337,twitter,irrelevant,126864201804300289
